"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000171490",1.46409094884302,7.45539139104204,4.91471623866282,0.000159123714683799,0.00202602086893034,"ENSG00000171490","RSL1D1"
"ENSG00000171094",-3.81416848018886,-0.114569170987271,-4.91609100586711,0.000159601850592904,0.00203097150670545,"ENSG00000171094","ALK"
"ENSG00000147481",-4.78610667749559,-0.919621127419374,-4.9227946552967,0.000159692268889375,0.00203098556741856,"ENSG00000147481","SNTG1"
"ENSG00000235961",2.39419928456676,2.28222576620421,4.90931904831901,0.000160634440628916,0.00204182626042569,"ENSG00000235961","PNMA6A"
"ENSG00000125285",2.9761917634943,1.27228955232218,4.90898979527929,0.000160856235867693,0.00204350324225214,"ENSG00000125285","SOX21"
"ENSG00000128606",3.16596866741492,0.972249750742679,4.90843758956124,0.000161105835530796,0.00204553137910123,"ENSG00000128606","LRRC17"
"ENSG00000179331",2.0426450748785,2.50993434148745,4.90489947127334,0.000161853844363328,0.00205388193126232,"ENSG00000179331","RAB39A"
"ENSG00000172318",1.77937998976519,3.77046623007492,4.90448404621522,0.000161968503234021,0.00205419060989495,"ENSG00000172318","B3GALT1"
"ENSG00000158715",1.76678643698384,3.37173823841828,4.90364225915864,0.000162204852900896,0.00205604144646955,"ENSG00000158715","SLC45A3"
"ENSG00000204789",-1.88061690391333,2.70834292873206,-4.90241142937405,0.000162551486563876,0.00205928735624655,"ENSG00000204789","ZNF204P"
"ENSG00000105141",-2.98037542370537,-3.80767954969958,-4.90209933190016,0.000162790017871973,0.00206116091670861,"ENSG00000105141","CASP14"
"ENSG00000197558",-4.31942194023461,1.47402067590222,-4.90569400311897,0.000163383247064006,0.00206752088939092,"ENSG00000197558","SSPOP"
"ENSG00000106211",-1.84220241068502,7.52013904481187,-4.89896728228206,0.000163524367174592,0.00206777102913582,"ENSG00000106211","HSPB1"
"ENSG00000232361",-4.1499043774575,-3.654070329364,-4.90380350869273,0.000163584876051686,0.00206777102913582,"ENSG00000232361",NA
"ENSG00000067533",2.49747904228361,4.94198691969711,4.89381375395193,0.000165019512207022,0.00208474650421537,"ENSG00000067533","RRP15"
"ENSG00000149926",2.11435878822105,3.27968724590324,4.89248969066859,0.00016537408067994,0.00208806584934028,"ENSG00000149926","TLCD3B"
"ENSG00000154864",-2.0018398953559,6.0813910604879,-4.89090031395437,0.000165828523300214,0.00209235386782498,"ENSG00000154864","PIEZO2"
"ENSG00000053372",1.80679137374209,5.96030215261491,4.8906552846944,0.000165897714322271,0.00209235386782498,"ENSG00000053372","MRTO4"
"ENSG00000039523",-2.23599438679179,2.97989500269892,-4.8731623522884,0.000171018677112753,0.00215574540883813,"ENSG00000039523","RIPOR1"
"ENSG00000145362",1.87373885068881,4.57122076978793,4.8704269281081,0.000171825668971209,0.00216471784620792,"ENSG00000145362","ANK2"
"ENSG00000005100",1.98155980060938,6.47283800087886,4.86863175109596,0.000172363155207454,0.00217028690443937,"ENSG00000005100","DHX33"
"ENSG00000102780",2.72256072370261,2.18864319322478,4.86729237199359,0.000172835808998954,0.00217503392176879,"ENSG00000102780","DGKH"
"ENSG00000276050",-3.4922827087182,-3.46397015717457,-4.86584310101997,0.000173743033436363,0.00218524147142859,"ENSG00000276050","IGKV2OR2-10"
"ENSG00000237289",1.89613713987536,4.12170723743323,4.86037464117054,0.000174853374941416,0.00219703206933791,"ENSG00000237289","CKMT1B"
"ENSG00000164163",1.56551497540745,7.08059866734733,4.86030555937186,0.000174873704727424,0.00219703206933791,"ENSG00000164163","ABCE1"
"ENSG00000168748",4.07748024659899,-2.28714088581997,4.86319212318837,0.000175412284666893,0.002202581641814,"ENSG00000168748","CA7"
"ENSG00000287908",-4.16542032205267,-2.26763204024755,-4.86220163808003,0.000175889914220513,0.00220736018177398,"ENSG00000287908",NA
"ENSG00000163162",-1.76863144855928,5.19193278309376,-4.85563474483375,0.000176299725758724,0.0022112828261188,"ENSG00000163162","RNF149"
"ENSG00000154743",1.71320281948843,3.44814675907907,4.85015762225861,0.00017798709457899,0.00223121638959549,"ENSG00000154743","TSEN2"
"ENSG00000177511",3.92003141830403,1.29105673892591,4.85155129786496,0.000178716098266743,0.00223912070225109,"ENSG00000177511","ST8SIA3"
"ENSG00000081051",4.2689863471713,-0.996055227309086,4.85039034079991,0.000179774502191235,0.0022511410681876,"ENSG00000081051","AFP"
"ENSG00000162769",1.60430682594477,6.25969141530617,4.84156116668761,0.000180669597839583,0.00226110437802538,"ENSG00000162769","FLVCR1"
"ENSG00000140044",-1.76761024445158,4.38759967357359,-4.83017341840551,0.000184288531512189,0.00230512717634058,"ENSG00000140044","JDP2"
"ENSG00000272514",-3.86996378830626,-2.48825479281685,-4.83237087823809,0.000184706511285557,0.00230908524828673,"ENSG00000272514","CFAP206"
"ENSG00000198483",2.5704317426392,1.56658834801276,4.82439028642947,0.000186200056302747,0.00232640536857606,"ENSG00000198483","ANKRD35"
"ENSG00000141524",-1.46041595659446,6.33726264995741,-4.82395401615233,0.000186296577668294,0.00232640536857606,"ENSG00000141524","TMC6"
"ENSG00000239713",-2.65003185096212,1.58496371218298,-4.81819387981031,0.000188239354403371,0.00234937591609915,"ENSG00000239713","APOBEC3G"
"ENSG00000136935",-1.65060014545939,4.13626354775321,-4.81586310208402,0.000188943410934013,0.00235686953628055,"ENSG00000136935","GOLGA1"
"ENSG00000213689",-5.39949048952623,-1.81830019005159,-4.83130654604828,0.000189512582325837,0.00236267331254909,"ENSG00000213689","TREX1"
"ENSG00000124208",-2.69049807253238,4.17810395821208,-4.81071774047677,0.000190720764271247,0.00237643297508392,"ENSG00000124208","PEDS1-UBE2V1"
"ENSG00000118689",-1.61032478575419,5.80903366271675,-4.8043260901389,0.000192785557550129,0.00240084533334608,"ENSG00000118689","FOXO3"
"ENSG00000141744",3.73247027364884,-0.759814844801373,4.80433844766521,0.000193741262873846,0.00241142655596675,"ENSG00000141744","PNMT"
"ENSG00000048740",2.3724463014308,4.45058057155422,4.80036085861762,0.000194144421417526,0.00241490854668681,"ENSG00000048740","CELF2"
"ENSG00000180340",1.37780146551947,6.09727965266434,4.80004060729958,0.000194233409493851,0.00241490854668681,"ENSG00000180340","FZD2"
"ENSG00000228451",-3.04680599893594,-0.269353093124325,-4.7998812482336,0.000194516763358948,0.00241710994468987,"ENSG00000228451","SDAD1P1"
"ENSG00000053328",-3.78946602989917,-0.51690937260873,-4.79928735594311,0.000195554105461969,0.00242867305199627,"ENSG00000053328","METTL24"
"ENSG00000132681",-3.09052440840241,-0.684936047959579,-4.79332062234088,0.00019678778975745,0.00244266066543909,"ENSG00000132681","ATP1A4"
"ENSG00000145692",4.8053442274596,-1.25461403112931,4.80104398654091,0.000197556623063466,0.00245086612573006,"ENSG00000145692","BHMT"
"ENSG00000166272",-1.51509290323939,5.76315017466346,-4.78616262408987,0.000199000529345965,0.00246743295383165,"ENSG00000166272","WBP1L"
"ENSG00000065183",1.93561139945745,5.67161191540389,4.7831744925527,0.000200043994979134,0.00247901931652616,"ENSG00000065183","WDR3"
"ENSG00000171954",3.48495795442507,-0.298468076607356,4.78413109761776,0.000200353091694921,0.00248149744288807,"ENSG00000171954","CYP4F22"
"ENSG00000144229",2.927021232927,-0.6799356563074,4.7745422508526,0.000203259796571143,0.00251612834732051,"ENSG00000144229","THSD7B"
"ENSG00000184185",-2.13397897250898,2.09890673951451,-4.77342638106103,0.000203488213261754,0.00251758540237882,"ENSG00000184185","KCNJ12"
"ENSG00000168621",-4.12877233927658,-2.36167445786176,-4.77405639239253,0.000205098705282052,0.00253594744381888,"ENSG00000168621","GDNF"
"ENSG00000221887",-2.53143301839083,1.65327256363897,-4.76875939894201,0.000205195395630024,0.00253594744381888,"ENSG00000221887","HMSD"
"ENSG00000119865",4.8452778655838,-2.3366289094698,4.7776763018547,0.000205971404924596,0.00254415521346296,"ENSG00000119865","CNRIP1"
"ENSG00000175745",-3.41534565152295,-2.80608961453506,-4.76557694387832,0.000206883157881478,0.0025540298644,"ENSG00000175745","NR2F1"
"ENSG00000244476",-4.26375567904935,-2.98106251526899,-4.76948047513267,0.000207096812074849,0.00255528025316444,"ENSG00000244476","ERVFRD-1"
"ENSG00000082074",-3.50973847059313,-4.28503230419723,-4.76176356729616,0.000208390928067604,0.00256985341879464,"ENSG00000082074","FYB1"
"ENSG00000177542",1.52772915172621,5.79053854992866,4.75470861357864,0.000210262317438196,0.00259152579866915,"ENSG00000177542","SLC25A22"
"ENSG00000164749",3.79727356955626,-0.759655813958414,4.75627515904694,0.000210872947800474,0.00259764400486608,"ENSG00000164749","HNF4G"
"ENSG00000143179",1.62282182211703,6.0736451124242,4.75111503735452,0.000211590639772925,0.00260507371328442,"ENSG00000143179","UCK2"
"ENSG00000125454",2.0825716480241,3.03701806794294,4.74637401848677,0.000213360446909748,0.00262544186294788,"ENSG00000125454","SLC25A19"
"ENSG00000155111",-1.69327329531448,3.62609130125532,-4.74324007647866,0.000214532204328298,0.00263843284284775,"ENSG00000155111","CDK19"
"ENSG00000180532",-4.22430030499166,-3.0333980738726,-4.74324710693082,0.000216753717810155,0.00266431326648807,"ENSG00000180532","ZSCAN4"
"ENSG00000135074",-1.63409115638476,6.40989659287533,-4.72972079998484,0.000219681766270273,0.00269884568610805,"ENSG00000135074","ADAM19"
"ENSG00000230088",-3.19037970633579,-3.66252261644669,-4.72736154308101,0.000220983014742466,0.00271336595855491,"ENSG00000230088","KRT16P5"
"ENSG00000008083",1.65734176384013,7.5575219530527,4.72467004652226,0.000221638574866375,0.0027199466769894,"ENSG00000008083","JARID2"
"ENSG00000021762",-2.00749045160136,4.04290227799603,-4.72284636439104,0.000222351954888899,0.00272722947905802,"ENSG00000021762","OSBPL5"
"ENSG00000132793",-2.05243679308994,3.72058119267716,-4.72228906270486,0.000222570696857222,0.00272844077980228,"ENSG00000132793","LPIN3"
"ENSG00000087008",-1.79925932205359,4.12912093550932,-4.71860599900409,0.000224012266061492,0.00274463304430945,"ENSG00000087008","ACOX3"
"ENSG00000151704",4.09355323123375,-2.38293038844214,4.72239045901204,0.000224496599620579,0.00274908598566072,"ENSG00000151704","KCNJ1"
"ENSG00000107331",2.16296370168592,4.438315513436,4.71639346590713,0.000224891847267298,0.00275244381424024,"ENSG00000107331","ABCA2"
"ENSG00000109794",2.11087332151006,2.4039208816064,4.71365822290851,0.000225973308961536,0.00276419206335952,"ENSG00000109794","FAM149A"
"ENSG00000100297",1.39879741798427,7.96146788423707,4.71169705547049,0.00022674826975715,0.00277218045928902,"ENSG00000100297","MCM5"
"ENSG00000203499",-1.76771030676998,3.2299334185601,-4.70717923227127,0.000228556693244788,0.00279278839569397,"ENSG00000203499","IQANK1"
"ENSG00000167720",-2.37523416202623,2.48021754443142,-4.7054907964938,0.000229261038357096,0.00279989044696045,"ENSG00000167720","SRR"
"ENSG00000136111",2.29543695161374,5.18719009881905,4.70501184349846,0.000229445763852261,0.00280064233494386,"ENSG00000136111","TBC1D4"
"ENSG00000118985",-1.6383059787894,5.00577541590453,-4.70376713988601,0.000229932040885272,0.00280507221552097,"ENSG00000118985","ELL2"
"ENSG00000118640",-1.84025716667678,3.92803061692315,-4.70152212088826,0.000230842347842567,0.0028146675549276,"ENSG00000118640","VAMP8"
"ENSG00000272636",7.04514432951781,-2.02694548317603,4.74115031098324,0.000231594100870666,0.00282120942984648,"ENSG00000272636","DOC2B"
"ENSG00000099860",-2.31906903031361,1.61003097396883,-4.69963851956241,0.0002316270011224,0.00282120942984648,"ENSG00000099860","GADD45B"
"ENSG00000183087",1.77585751312753,4.45836813114365,4.69647906091924,0.000232899402281632,0.00283518865518432,"ENSG00000183087","GAS6"
"ENSG00000112559",-1.75965150373165,6.01524613040033,-4.69568669721518,0.000233224333135229,0.00283762511262445,"ENSG00000112559","MDFI"
"ENSG00000166289",2.4697332700567,1.84753107873973,4.69308088365777,0.000234336372952402,0.00284902915806528,"ENSG00000166289","PLEKHF1"
"ENSG00000134569",-1.46742926992522,5.71080692284493,-4.6927995919337,0.000234412205573445,0.00284902915806528,"ENSG00000134569","LRP4"
"ENSG00000132975",-3.88622406866077,-2.4153926953756,-4.69334249144989,0.00023575614943822,0.00286383271272709,"ENSG00000132975","GPR12"
"ENSG00000100351",-3.94370474915265,-1.98704765575055,-4.69330046487526,0.000235912107929219,0.00286419718863344,"ENSG00000100351","GRAP2"
"ENSG00000145642",-1.79299468078156,3.72325028328194,-4.68837036941398,0.000236247593385576,0.00286673974044184,"ENSG00000145642","SHISAL2B"
"ENSG00000145864",-3.25855934791139,1.08747963573738,-4.68917922067145,0.000236409548170584,0.00286717500021285,"ENSG00000145864","GABRB2"
"ENSG00000148843",1.49596217040513,7.01182405278571,4.68494189700156,0.000237677902679608,0.00288102105913341,"ENSG00000148843","PDCD11"
"ENSG00000137757",-3.58032291384887,-4.13857025276286,-4.67816739755349,0.000241512091403158,0.00292555836157774,"ENSG00000137757","CASP5"
"ENSG00000169860",1.81878825131773,4.33152015636104,4.67563112457076,0.000241609437249032,0.00292555836157774,"ENSG00000169860","P2RY1"
"ENSG00000282933",-3.94346120417366,0.378275107736561,-4.67903135892343,0.000241927006687911,0.00292784466848489,"ENSG00000282933","RHOXF1P3"
"ENSG00000213771",-3.71322022840742,-3.37248368821935,-4.6774134964256,0.000242088259494927,0.00292823777708226,"ENSG00000213771","KRT8P37"
"ENSG00000221955",2.0375581762792,3.08714877924046,4.67340905520163,0.000242560547680699,0.00293239067212073,"ENSG00000221955","SLC12A8"
"ENSG00000043591",3.70698381594337,-3.40601547363422,4.67591453537887,0.0002427167322985,0.00293271970906901,"ENSG00000043591","ADRB1"
"ENSG00000122121",-3.36571836620249,-0.275727397694953,-4.67228703112457,0.000243691878677961,0.00294293856672163,"ENSG00000122121","XPNPEP2"
"ENSG00000186297",3.27506799597619,2.1455463516803,4.67035512520253,0.000244406981799344,0.00295000783764176,"ENSG00000186297","GABRA5"
"ENSG00000070193",-3.49378044685485,0.335706326799934,-4.66988687769756,0.000244918543811124,0.00295461415716974,"ENSG00000070193","FGF10"
"ENSG00000127578",-1.83602961565577,4.9196017359453,-4.66366514182519,0.000246761281952633,0.00297526593404182,"ENSG00000127578","WFIKKN1"
"ENSG00000136002",2.27185649579164,3.46844733237951,4.66278154283941,0.000247161737955425,0.00297851506152961,"ENSG00000136002","ARHGEF4"
"ENSG00000137843",-1.80997951797819,4.8658605670134,-4.66160360847994,0.00024766017979855,0.00298294093676855,"ENSG00000137843","PAK6"
"ENSG00000196767",3.77053225933772,-1.84080496296666,4.66342152051211,0.000248268997950705,0.00298869084880838,"ENSG00000196767","POU3F4"
"ENSG00000168283",-2.19363026414784,3.7047775977733,-4.65893291653162,0.000248839819957982,0.00299397751631985,"ENSG00000168283","BMI1"
"ENSG00000188760",1.84998990417589,3.3400678291253,4.65767012389772,0.000249385308484822,0.00299895394761758,"ENSG00000188760","TMEM198"
"ENSG00000222009",-3.58350478105533,0.470656530922563,-4.659504271713,0.000249608099381006,0.0030000466067252,"ENSG00000222009","BTBD19"
"ENSG00000167653",-4.21094577793589,-2.07588320765715,-4.66036829194966,0.000250828995915195,0.00301312803333942,"ENSG00000167653","PSCA"
"ENSG00000119147",2.93197754103724,0.226899950847557,4.65129148107096,0.00025244404017212,0.00303092791632207,"ENSG00000119147","ECRG4"
"ENSG00000157637",-1.3698607320907,6.51760732291442,-4.64800785460348,0.000253674906985992,0.00304409888383191,"ENSG00000157637","SLC38A10"
"ENSG00000112062",-1.67332721243286,6.70146330923872,-4.63795024575356,0.000258222566888838,0.00309703648262246,"ENSG00000112062","MAPK14"
"ENSG00000123600",1.58227464248033,4.95927225456507,4.6373064624879,0.000258516454152396,0.00309892681466816,"ENSG00000123600","METTL8"
"ENSG00000172348",-1.59038868457494,4.3599669557167,-4.6355671343097,0.000259312405837658,0.00310683040503074,"ENSG00000172348","RCAN2"
"ENSG00000170345",-1.61901233046094,5.79180564354974,-4.63362342225794,0.00026020491899265,0.003115881968348,"ENSG00000170345","FOS"
"ENSG00000149260",1.82339202776873,4.75390740214312,4.6325180585965,0.000260714442381099,0.00312034022091905,"ENSG00000149260","CAPN5"
"ENSG00000197498",1.62005555653317,5.58535330704224,4.62768728229844,0.000262950467274116,0.0031454464102122,"ENSG00000197498","RPF2"
"ENSG00000064042",-3.14539389031332,1.99996143613699,-4.62798503742225,0.000263252618158747,0.0031474051193112,"ENSG00000064042","LIMCH1"
"ENSG00000179912",-1.6042553792831,5.59666157579158,-4.62346638456484,0.000264921008071916,0.00316568771600388,"ENSG00000179912","R3HDM2"
"ENSG00000125354",-1.46542041918381,5.7561452166562,-4.62210767196256,0.000265558559821931,0.00317163952224302,"ENSG00000125354","SEPTIN6"
"ENSG00000181104",1.63976534129148,4.11660123430747,4.61718077352959,0.000267884036806374,0.00319773385668081,"ENSG00000181104","F2R"
"ENSG00000165731",1.8165136244568,3.52437271065891,4.61331276245508,0.000269725029552806,0.0032180205519574,"ENSG00000165731","RET"
"ENSG00000130449",-1.70675959385159,4.18285550806574,-4.603336389316,0.000274532556206071,0.00327366037132987,"ENSG00000130449","ZSWIM6"
"ENSG00000198765",3.67901473080349,-3.63739289069033,4.60534480909421,0.000274934756508354,0.00327673813574422,"ENSG00000198765","SYCP1"
"ENSG00000172232",-3.51080040914789,-3.29235729929685,-4.60351464969411,0.000275469940968123,0.00328139678240708,"ENSG00000172232","AZU1"
"ENSG00000149798",3.84057152616217,2.23915006644406,4.6028421383341,0.000276569325842328,0.00329276778515945,"ENSG00000149798","CDC42EP2"
"ENSG00000159527",-3.15121266266914,-3.77888215063574,-4.59953618161127,0.000276865222796924,0.00329456575949872,"ENSG00000159527","PGLYRP3"
"ENSG00000090776",-1.50412864957372,5.00698169360579,-4.59782228984046,0.000277227992475763,0.00329715719084668,"ENSG00000090776","EFNB1"
"ENSG00000249321",-3.89055365682883,-2.94878016150422,-4.60084935026557,0.000277690614062038,0.00330093286135428,"ENSG00000249321","OR5H5P"
"ENSG00000065057",2.30834021826804,4.37251404795214,4.59606957516121,0.000278113819992339,0.00330423629395286,"ENSG00000065057","NTHL1"
"ENSG00000230069",-4.59555671379625,-3.71849977837311,-4.60415686419484,0.00027872157596325,0.0033097277479918,"ENSG00000230069","LRRC37A15P"
"ENSG00000274356",3.26703675385192,-3.91813447340969,4.59352707179647,0.000279982245260909,0.00332296255596715,"ENSG00000274356",NA
"ENSG00000141750",2.62181800614722,1.05461795981875,4.59033861039975,0.000281027495262334,0.00333362819106181,"ENSG00000141750","STAC2"
